session,username,application,activity,event,time,created_at,updated_at,event_value,dial_position,GoalR2,red_probe,levelName,circuit 1:sparks:DMM measurement:result,button,Voltage across R2: Measured,GoalR3,key,endRight,GoalR1,board,circuit 2:sparks:DMM measurement:red_probe,circuit 1:sparks:DMM measurement:red_probe,R,circuit 1:sparks:DMM measurement:dial_position,UID,circuit 3:sparks:DMM measurement,location,groupname,level,preCalculation,circuit 2:sparks:DMM measurement,value,V2,circuit 3:sparks:DMM measurement:black_probe,circuit 2:sparks:DMM measurement:result,postCalculation,V3,calculation,black_probe,circuit 2:sparks:DMM measurement:measurement,startRight,circuit 1:sparks:DMM measurement:black_probe,currentFlowing,Voltage across R2: Goal,startTop,V1,circuit 2:sparks:DMM measurement:dial_position,Voltage across R3: Measured,circuit 1:sparks:DMM measurement,circuit 3:sparks:DMM measurement:dial_position,position,Voltage across R1: Measured,Voltage across R1: Goal,R0,R1,via,circuit 2:sparks:DMM measurement:black_probe,endTop,r3,changed,result,circuit 3:sparks:DMM measurement:red_probe,circuit 3:sparks:DMM measurement:result,measurement,R2,r1,E,Voltage across R3: Goal,r2,color,circuit 1:sparks:DMM measurement:measurement,type,circuit 3:sparks:DMM measurement:measurement,R3,run_remote_id,run_remote_endpoint,activity_id,interactive_id,url,run_key,activity_name,multiple_choice_answer,interactive_url,page_id
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498264.088,0.0,0.0,"","","","",three-resistors-level2,4.53,"","","","","","",0,"",c20,"",dcv_20,"","","",Directions,"","","",dcv_20,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",voltage,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498264.937999,0.0,0.0,"","","","",three-resistors-level2,04.5,"","","","","","",0,"",c20,"",dcv_200,"","","",Directions,"","","",dcv_200,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",voltage,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498264.936,0.0,0.0,"",dcv_200,"",c20,three-resistors-level2,04.5,"","","","","","",0,"",c20,"",dcv_200,"","","",Directions,"","","","","",a14,"","","","",c14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"",  0 4.5,c14,0.00,voltage,"",470,"","",330,"",voltage,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498265.526,0.0,0.0,"",dcv_1000,"",c20,three-resistors-level2,h,"","","","","","",0,"",c20,"",dcv_1000,"","","",Directions,"","","","","",a14,"","","","",c14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"",h,c14,0.00,voltage,"",470,"","",330,"",voltage,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498265.528,0.0,0.0,"","","","",three-resistors-level2,h,"","","","","","",0,"",c20,"",dcv_1000,"","","",Directions,"","","",dcv_1000,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",voltage,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,Detached probe,1488498265.700999,0.0,0.0,"","","","",three-resistors-level2,h,"","","","","","",2,"",c20,"",dcv_1000,"","",c14,Directions,"","","","","",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,red,voltage,"",voltage,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,Detached probe,1488498265.714999,0.0,0.0,"","","","",three-resistors-level2,h,"","","","","","",2,"",c20,"",dcv_1000,"","",c14,Directions,"","","","","",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,red,voltage,"",voltage,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498265.628999,0.0,0.0,"","","","",three-resistors-level2,h,"","","","","","",0,"",c20,"",acv_750,"","","",Directions,"","","",acv_750,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",ac_voltage,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498265.627,0.0,0.0,"",acv_750,"",c20,three-resistors-level2,h,"","","","","","",0,"",c20,"",acv_750,"","","",Directions,"","","","","",a14,"","","","",c14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"",h,c14,0.00,ac_voltage,"",470,"","",330,"",ac_voltage,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498265.68,0.0,0.0,"","","","",three-resistors-level2,03.2,"","","","","","",0,"",c20,"",acv_200,"","","",Directions,"","","",acv_200,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",ac_voltage,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498265.678999,0.0,0.0,"",acv_200,"",c20,three-resistors-level2,03.2,"","","","","","",0,"",c20,"",acv_200,"","","",Directions,"","","","","",a14,"","","","",c14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"",  0 3.2,c14,0.00,ac_voltage,"",470,"","",330,"",ac_voltage,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498265.766999,0.0,0.0,"","","","",three-resistors-level2,03.2,"","","","","","",0,"",c20,"",acv_200,"","","",Directions,"","","",p_9v,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",ac_voltage,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498265.835,0.0,0.0,"",dca_200mc,"",c20,three-resistors-level2,1,"","","","","","",0,"",c20,"",dca_200mc,"","","",Directions,"","","","","",a14,"","","","",c14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"", 1     ,c14,0.00,current,"",470,"","",330,"",current,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498265.836999,0.0,0.0,"","","","",three-resistors-level2,1,"","","","","","",0,"",c20,"",dca_200mc,"","","",Directions,"","","",dca_200mc,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",current,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498265.878999,0.0,0.0,"",dca_2000mc,"",c20,three-resistors-level2,1,"","","","","","",0,"",c20,"",dca_2000mc,"","","",Directions,"","","","","",a14,"","","","",c14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"", 1     ,c14,0.00,current,"",470,"","",330,"",current,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498265.88,0.0,0.0,"","","","",three-resistors-level2,1,"","","","","","",0,"",c20,"",dca_2000mc,"","","",Directions,"","","",dca_2000mc,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",current,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498265.980999,0.0,0.0,"","","","",three-resistors-level2,14.77,"","","","","","",0,"",c20,"",dca_20m,"","","",Directions,"","","",dca_20m,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",current,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498265.98,0.0,0.0,"",dca_20m,"",c20,three-resistors-level2,14.77,"","","","","","",0,"",c20,"",dca_20m,"","","",Directions,"","","","","",a14,"","","","",c14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"", 14.7 7,c14,0.00,current,"",470,"","",330,"",current,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498266.246,0.0,0.0,"",dca_200m,"",c20,three-resistors-level2,14.8,"","","","","","",0,"",c20,"",dca_200m,"","","",Directions,"","","","","",a14,"","","","",c14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"",  1 4.8,c14,0.00,current,"",470,"","",330,"",current,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498266.247999,0.0,0.0,"","","","",three-resistors-level2,14.8,"","","","","","",0,"",c20,"",dca_200m,"","","",Directions,"","","",dca_200m,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",current,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498266.322999,0.0,0.0,"","","","",three-resistors-level2,14.8,"","","","","","",0,"",c20,"",dca_200m,"","","",Directions,"","","",c_10a,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",current,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498266.427,0.0,0.0,"","","","",three-resistors-level2,14.8,"","","","","","",0,"",c20,"",dca_200m,"","","",Directions,"","","",hfe,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",current,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498266.536999,0.0,0.0,"","","","",three-resistors-level2,14.8,"","","","","","",0,"",c20,"",dca_200m,"","","",Directions,"","","",diode,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",current,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498266.622999,0.0,0.0,"",r_200,"",c20,three-resistors-level2,86.9,"","","","","","",0,"",c20,"",r_200,"","","",Directions,"","","","","",a14,"","","","",c14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"",  8 6.9,c14,0.00,resistance,"",470,"","",330,"",resistance,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498266.624,0.0,0.0,"","","","",three-resistors-level2,86.9,"","","","","","",0,"",c20,"",r_200,"","","",Directions,"","","",r_200,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",resistance,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498266.657999,0.0,0.0,"","","","",three-resistors-level2,087,"","","","","","",0,"",c20,"",r_2000,"","","",Directions,"","","",r_2000,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",resistance,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498266.654,0.0,0.0,"",r_2000,"",c20,three-resistors-level2,087,"","","","","","",0,"",c20,"",r_2000,"","","",Directions,"","","","","",a14,"","","","",c14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"",  0 8 7,c14,0.00,resistance,"",470,"","",330,"",resistance,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498266.717,0.0,0.0,"",r_20k,"",c20,three-resistors-level2,0.09,"","","","","","",0,"",c20,"",r_20k,"","","",Directions,"","","","","",a14,"","","","",c14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"",  0.0 9,c14,0.00,resistance,"",470,"","",330,"",resistance,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498266.719,0.0,0.0,"","","","",three-resistors-level2,0.09,"","","","","","",0,"",c20,"",r_20k,"","","",Directions,"","","",r_20k,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",resistance,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498266.924999,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,0.09,"","","","","","",2,"",c20,"",r_20k,"","","",Directions,"","","","","",a14,"","","","",a14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"",  2.1 2,c20,2.12,voltage,"",470,"","",330,"",resistance,"",voltage,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,Attached probe,1488498266.926,0.0,0.0,"","","","",three-resistors-level2,0.09,"","","","","","",2,"",c20,"",r_20k,"","",c20,Directions,"","","","","",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c20,2.12,"","",470,"","",330,red,resistance,"",voltage,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498266.924999,0.0,0.0,"",dcv_20,"",c20,three-resistors-level2,0.09,"","","","","","",2,"",c20,"",r_20k,"","","",Directions,"","","","","",a14,"","","","",a14,"","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"",  2.1 2,c20,2.12,voltage,"",470,"","",330,"",resistance,"",voltage,"",64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Moved DMM dial,1488498266.832999,0.0,0.0,"","","","",three-resistors-level2,00.1,"","","","","","",0,"",c20,"",r_200k,"","","",Directions,"","","",r_200k,"",a14,"","","","","","","",c14,true,"","","","","","",dcv_20,"","","","","","","","",220,"","",c14,0.00,"","",470,"","",330,"",resistance,"",voltage,"",64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,"",https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
